ID X PCODE,Label
CKTPW5E X P5DA,0.0
TGVIX4X X P5DA,0.0
T7RZZOW X P5DA,0.0
6RS342C X P5DA,0.0
LGOYH81 X P5DA,0.0
6G8PMGY X P5DA,0.0
9I47CPD X P5DA,0.0
JHVP6Q8 X P5DA,0.0
8PDP5RN X P5DA,0.0
WD5FMP2 X P5DA,0.0
NFVWAWN X P5DA,0.01
Y0UDTSV X P5DA,0.0
BRY039S X P5DA,0.0
FPF55FS X P5DA,0.0
6SFNY5H X P5DA,0.0
HZS7ED6 X P5DA,0.0
ANZ24ZJ X P5DA,0.0
JQEQGFO X P5DA,0.0
MEA4HDD X P5DA,0.0
5PWKCL4 X P5DA,0.0
K4UYT1G X P5DA,0.0
7937LTM X P5DA,0.0
EWZFQJQ X P5DA,0.0
AE2R8TL X P5DA,0.0
A97ZTVC X P5DA,0.0
46P6OTW X P5DA,0.0
PROAV0S X P5DA,0.0
ZKF8W1X X P5DA,0.0
VON603X X P5DA,0.0
D2955W8 X P5DA,0.0
EGIO7HW X P5DA,0.0
EDLF16A X P5DA,0.0
QKK9Z0O X P5DA,0.01
94DVOZO X P5DA,0.0
I008345 X P5DA,0.0
CBV7ZKJ X P5DA,0.0
81GJFWP X P5DA,0.0
VUTOURH X P5DA,0.0
E645O44 X P5DA,0.0
1E25TZE X P5DA,0.0
FEVIUVT X P5DA,0.0
52Z3WRN X P5DA,0.0
GUEUILO X P5DA,0.0
XJTQXDY X P5DA,0.0
IG7NZDS X P5DA,0.0
C3NNQE5 X P5DA,0.0
MWM4TDB X P5DA,0.0
SG59PTM X P5DA,0.0
W04W4EZ X P5DA,0.0
J8M5CWK X P5DA,0.0
289GD23 X P5DA,0.0
0HFG66S X P5DA,0.0
NMG9WZH X P5DA,0.0
K63SC7L X P5DA,0.0
ZCCPLGG X P5DA,0.0
SJATKON X P5DA,0.0
28QXPEZ X P5DA,0.0
H3V5O67 X P5DA,0.0
D33FSMH X P5DA,0.0
T0EDBRN X P5DA,0.0
TO5U43E X P5DA,0.0
F012C99 X P5DA,0.0
YSTX7TQ X P5DA,0.0
AKD68HE X P5DA,0.0
IEXBLV8 X P5DA,0.0
JE17E0G X P5DA,0.0
JN1BHWQ X P5DA,0.0
BWL0BDW X P5DA,0.0
3CPB92S X P5DA,0.0
ISB7SRT X P5DA,0.0
7S8IXEP X P5DA,0.0
2RSRYVB X P5DA,0.0
MRA6XSE X P5DA,0.0
QU97MI7 X P5DA,0.0
Z6ZJ2B8 X P5DA,0.0
KY7J2JZ X P5DA,0.0
B0XHLUN X P5DA,0.0
498YEQP X P5DA,0.0
ZH3BAVT X P5DA,0.0
W2ZQFOT X P5DA,0.0
D3SV12E X P5DA,0.0
U3MICIN X P5DA,0.0
8HVL015 X P5DA,0.0
683F0F8 X P5DA,0.0
31E1QPO X P5DA,0.0
JK9PL4I X P5DA,0.0
94EMLN0 X P5DA,0.0
4W6T097 X P5DA,0.0
21FJ9AW X P5DA,0.0
EAGHES4 X P5DA,0.0
YDRZVTW X P5DA,0.0
3ODQ24W X P5DA,0.0
6E14H5W X P5DA,0.0
AU692SC X P5DA,0.0
EUR5GXF X P5DA,0.0
NFZKA29 X P5DA,0.0
SBY3DMV X P5DA,0.0
XJ6PLBS X P5DA,0.0
HTBFMZC X P5DA,0.0
X9IUV7Z X P5DA,0.0
0TCF8A9 X P5DA,0.0
18SRPUP X P5DA,0.0
0DGHXK8 X P5DA,0.0
7J06C8K X P5DA,0.0
K6TOXUI X P5DA,0.0
7Y7W0FA X P5DA,0.03
AXJB0J3 X P5DA,0.0
S5KYSPR X P5DA,0.0
209KHIV X P5DA,0.0
B4QPHCJ X P5DA,0.0
2188ZUP X P5DA,0.0
BU9WCND X P5DA,0.0
XKSXXZT X P5DA,0.0
2WO8211 X P5DA,0.0
BMJTK8L X P5DA,0.0
4PC0JU3 X P5DA,0.0
9HL94WF X P5DA,0.0
I6FFSX8 X P5DA,0.0
87S3N2X X P5DA,0.0
CIM4POH X P5DA,0.0
D9B55AR X P5DA,0.12
B1FXE2U X P5DA,0.0
55SHEQO X P5DA,0.0
NQ2AVWZ X P5DA,0.0
SVJBWLK X P5DA,0.0
JV7OL0X X P5DA,0.0
31ILRI6 X P5DA,0.0
4704BBI X P5DA,0.0
V5L2L4V X P5DA,0.0
BZA0GKC X P5DA,0.0
R6CLNIU X P5DA,0.0
PAG1A8V X P5DA,0.0
DAINSWM X P5DA,0.0
EWRBFB1 X P5DA,0.0
YHN9OLP X P5DA,0.0
U58E1FP X P5DA,0.0
CW9O3I0 X P5DA,0.0
YSWH48O X P5DA,0.0
SY38IP3 X P5DA,0.0
MGSBJUN X P5DA,0.0
WHPOLJ3 X P5DA,0.0
T1ENU8H X P5DA,0.0
TIHFSEC X P5DA,0.0
PE45ROH X P5DA,0.0
7VOZS0R X P5DA,0.0
BD52MYE X P5DA,0.0
LWIF0OO X P5DA,0.0
BQK255L X P5DA,0.0
NJPF1DV X P5DA,0.0
4LLC8NW X P5DA,0.0
RJGOHJ5 X P5DA,0.0
C47OC5D X P5DA,0.0
F88F040 X P5DA,0.0
BCQC5M7 X P5DA,0.0
G524B3K X P5DA,0.0
CL1I4EB X P5DA,0.0
NCWU1XV X P5DA,0.0
EIRI0FW X P5DA,0.0
DY24JV7 X P5DA,0.0
2E69VG4 X P5DA,0.01
PVZDB67 X P5DA,0.0
BKRC9FL X P5DA,0.0
7UJS9DI X P5DA,0.0
WWHNHTQ X P5DA,0.0
1UOUA38 X P5DA,0.0
L6W21HQ X P5DA,0.0
4ZZGZ1R X P5DA,0.0
ZLX81UZ X P5DA,0.0
55JDFLL X P5DA,0.0
7E99SU3 X P5DA,0.0
W0ZL0JT X P5DA,0.0
ZQVAOIB X P5DA,0.0
73YIBBH X P5DA,0.0
34UBEB3 X P5DA,0.0
MZ6H8S8 X P5DA,0.0
37GXDN2 X P5DA,0.0
3I9SCT2 X P5DA,0.0
TQMCTUK X P5DA,0.0
I5OZ90L X P5DA,0.0
J990K3Q X P5DA,0.0
XBVJZ30 X P5DA,0.0
KZSL7DT X P5DA,0.0
KAZDJDW X P5DA,0.0
J1YZQN4 X P5DA,0.0
5EV4HNW X P5DA,0.0
251N4GC X P5DA,0.0
MMEKHVH X P5DA,0.0
LNVN0I6 X P5DA,0.0
HT3D7BW X P5DA,0.0
1I9FLDJ X P5DA,0.0
S4TL9XZ X P5DA,0.0
8YBF5SB X P5DA,0.01
N7ADDGH X P5DA,0.0
Z8JEPAP X P5DA,0.0
VDGGZ6R X P5DA,0.0
IOKO5BB X P5DA,0.0
9X9X76X X P5DA,0.0
OWHS6C7 X P5DA,0.0
2HPPMWS X P5DA,0.0
3EYIL7U X P5DA,0.0
T6ZSQYO X P5DA,0.0
B84M7PU X P5DA,0.0
459VNNM X P5DA,0.0
O8X3WKG X P5DA,0.0
TKQ1TXN X P5DA,0.0
7OQSFY9 X P5DA,0.0
1V8DXRJ X P5DA,0.0
8WMKIPQ X P5DA,0.0
DMD44ZI X P5DA,0.0
GY8HTH2 X P5DA,0.0
D9I1CCX X P5DA,0.0
BQ8DZN4 X P5DA,0.0
WDOI9ZN X P5DA,0.0
CY4JQXY X P5DA,1.0
H4PQNUS X P5DA,0.0
TX6663K X P5DA,0.0
XYC6ORM X P5DA,0.0
DKNYKPA X P5DA,0.0
JPFBUPE X P5DA,0.0
9XS3FZP X P5DA,0.0
IYAQ1NC X P5DA,0.0
C2BILTU X P5DA,0.0
GKKVNH4 X P5DA,0.0
OJ3NRV1 X P5DA,0.0
HWWISGU X P5DA,0.0
V5IXB8B X P5DA,0.0
NEJD2YP X P5DA,0.0
4UCG7BD X P5DA,0.0
QWSVJ79 X P5DA,0.0
5UDLBCN X P5DA,0.0
E47S9BI X P5DA,0.0
N4W9Q3C X P5DA,0.0
Z8G7RB2 X P5DA,0.0
4RWOQ7N X P5DA,0.0
INPBP7U X P5DA,0.0
BEIVVTF X P5DA,0.0
TRZHR0N X P5DA,0.0
V5M8KDE X P5DA,0.0
A828YGH X P5DA,0.0
NVWCE2I X P5DA,0.0
99YSB1L X P5DA,0.0
5CMRHI0 X P5DA,0.0
TXXAQUV X P5DA,0.0
3ACOP8X X P5DA,0.0
LWN5ZDW X P5DA,0.0
HQMVY6I X P5DA,0.0
2THTFOW X P5DA,0.0
RXY5CZG X P5DA,0.0
E2HEIP8 X P5DA,0.0
AHTB7XA X P5DA,0.0
S6GCB7W X P5DA,0.0
EY9MWXM X P5DA,0.0
28Y7D19 X P5DA,0.0
3VN0KFK X P5DA,0.0
1LAPKG2 X P5DA,0.0
S4T6DYA X P5DA,0.0
04DWKD4 X P5DA,0.0
XBU6LCB X P5DA,0.0
8YBTHZ8 X P5DA,0.0
2TJRG28 X P5DA,0.0
TOQZJKB X P5DA,0.0
7HN9ZA1 X P5DA,0.0
3JUC5QA X P5DA,0.0
H41FXA0 X P5DA,0.0
JSLG7EF X P5DA,0.0
33EP5G3 X P5DA,0.0
W3984PQ X P5DA,0.0
KMKUSWF X P5DA,0.0
0DJ49H3 X P5DA,0.0
8NQQXR7 X P5DA,0.0
3V7JIWP X P5DA,0.0
OUC96HW X P5DA,0.0
SKGECU5 X P5DA,0.0
FALRXBS X P5DA,0.0
F4Z41NT X P5DA,0.0
WAM8JSX X P5DA,0.0
N5S6VE4 X P5DA,0.0
SAOTVXE X P5DA,0.0
5D80SUS X P5DA,0.0
170UWYP X P5DA,0.0
RJC1QXS X P5DA,0.0
2XFA97K X P5DA,0.0
7QPEEGU X P5DA,0.0
2ET5BB0 X P5DA,0.0
BQ0MBE6 X P5DA,0.0
Y0GLWP3 X P5DA,0.0
PT1KADI X P5DA,0.0
FMESNIT X P5DA,0.0
SVSPGGS X P5DA,0.0
WU6X06H X P5DA,0.0
CZBVCP0 X P5DA,0.0
V9AB3UK X P5DA,0.0
7OU3UX1 X P5DA,0.0
EEA79G4 X P5DA,0.0
9EU40DW X P5DA,0.0
E5TPMCY X P5DA,0.0
1G8G0BQ X P5DA,0.0
H15FHSK X P5DA,0.0
L4W1F8R X P5DA,0.0
KGH4C0Y X P5DA,0.0
PFPWL7F X P5DA,0.0
33RKX1L X P5DA,0.0
UX18C03 X P5DA,0.0
TVV1XT9 X P5DA,0.0
EY1GPTR X P5DA,0.0
705PFKE X P5DA,0.0
PND0G90 X P5DA,0.0
LGGE9XK X P5DA,0.0
1K7IZJA X P5DA,0.0
SI419BG X P5DA,0.0
IF31L7Y X P5DA,0.0
UV25LVT X P5DA,0.0
ME53UBI X P5DA,0.0
42V6BBX X P5DA,0.0
ONLZ058 X P5DA,0.0
RTPOQSF X P5DA,0.0
D70JCH5 X P5DA,0.0
TZRLGM6 X P5DA,0.0
I6OIXNW X P5DA,0.0
8B1TU78 X P5DA,0.0
FYXG3JJ X P5DA,0.0
DVB6863 X P5DA,0.02
5SAY5XM X P5DA,0.0
54C556R X P5DA,0.0
AKAQL53 X P5DA,0.0
P936H54 X P5DA,0.0
ERQOQ56 X P5DA,0.0
WCX0JV6 X P5DA,0.0
5HHRST1 X P5DA,0.0
KFU7L6M X P5DA,0.0
3RGP2RO X P5DA,0.0
5G74NKU X P5DA,0.0
GSO1S01 X P5DA,0.0
K0SCFO9 X P5DA,0.0
ACNYIFE X P5DA,0.0
SGTBE8U X P5DA,0.0
VU1FNAS X P5DA,0.0
I49QHYS X P5DA,0.0
ANDLG2L X P5DA,0.0
DI6IU7L X P5DA,0.0
03G2BAR X P5DA,0.0
J0EINN5 X P5DA,0.0
J41VYPG X P5DA,0.0
8AQ5SK9 X P5DA,0.0
7SGS6O8 X P5DA,0.0
KJ1NQLV X P5DA,0.0
N365GC2 X P5DA,0.0
Q10DPXT X P5DA,0.0
N4UKJ02 X P5DA,0.0
GY92U12 X P5DA,0.0
0Z2N8HT X P5DA,0.0
WN20CT3 X P5DA,0.0
MC4EJZ2 X P5DA,0.0
BDVCUJO X P5DA,0.0
V7GTX93 X P5DA,0.0
GDV3L9G X P5DA,0.0
PFH0BH7 X P5DA,0.01
MMMK92L X P5DA,0.0
607GHUS X P5DA,0.0
YKMXBEV X P5DA,0.0
TGRVOX1 X P5DA,0.0
O1OPQWB X P5DA,0.0
IBHDVLX X P5DA,0.0
AN3CRXB X P5DA,0.0
N1B098Y X P5DA,0.0
GN651ZD X P5DA,0.0
RVI1E5N X P5DA,0.0
8V1USP6 X P5DA,0.0
IFYUWGM X P5DA,0.0
YYA32O7 X P5DA,0.0
FVQLB2E X P5DA,0.0
WRLUKW1 X P5DA,0.0
ASO9YKU X P5DA,0.0
0HWIQ39 X P5DA,0.0
HUMH854 X P5DA,0.0
06DGHW9 X P5DA,0.0
VTV76GE X P5DA,0.0
QNPDVMC X P5DA,0.0
TFT92RX X P5DA,0.0
BPS8XZO X P5DA,0.0
BIJN6T9 X P5DA,0.0
PCX78JB X P5DA,0.0
Q0EW2H2 X P5DA,0.0
KWKPDIK X P5DA,0.0
6J4JXXQ X P5DA,0.0
2VV6AP2 X P5DA,0.0
0Y4GX89 X P5DA,0.0
NP4D4I6 X P5DA,0.0
EZZ97MO X P5DA,0.0
TFQVJI7 X P5DA,0.0
8A7ZMX7 X P5DA,0.0
HIF8LZ2 X P5DA,0.0
BR79OBB X P5DA,0.0
D0MTE20 X P5DA,0.0
TJOGUKP X P5DA,0.0
1R4GK7Z X P5DA,0.0
SIM4ZDF X P5DA,0.0
DRFYI41 X P5DA,0.0
T6TZFW8 X P5DA,0.0
5S5YT82 X P5DA,0.0
HX8QSWD X P5DA,0.0
JPV30OH X P5DA,0.0
MFA70Y7 X P5DA,0.0
4Y1ZPNS X P5DA,0.0
US7866Y X P5DA,0.0
58E1GIC X P5DA,0.0
8HHBKP9 X P5DA,0.0
DN11DEQ X P5DA,0.0
V6YVSG4 X P5DA,0.0
HXMULYQ X P5DA,0.0
MN8PPIE X P5DA,0.0
VBOO02O X P5DA,0.0
YMU0RZI X P5DA,0.0
OCE0CUP X P5DA,0.0
8JTZ19S X P5DA,0.0
VB1LV9I X P5DA,0.0
OHR40V3 X P5DA,0.0
7YD1L51 X P5DA,0.0
KP13BZK X P5DA,0.0
DRTZY8D X P5DA,0.0
U6FRQPP X P5DA,0.0
0422IPL X P5DA,0.01
7A503EX X P5DA,0.0
OLK3IEM X P5DA,0.0
VIXKAYI X P5DA,0.0
XHW0OZW X P5DA,0.0
8C3XKNO X P5DA,0.0
JHMTWU9 X P5DA,0.0
SDKMQT2 X P5DA,0.0
7VVRB8W X P5DA,0.0
YCIEKKV X P5DA,0.0
35HBVER X P5DA,0.0
WUAZLVX X P5DA,0.0
68XUD7Q X P5DA,0.0
1GVBI3Z X P5DA,0.0
8WG2FMQ X P5DA,0.0
0NA9YCK X P5DA,0.0
K7LKYPL X P5DA,0.0
H5LJVIL X P5DA,0.0
ABPNVN2 X P5DA,0.0
9ZMDO58 X P5DA,0.0
QX6U7BD X P5DA,0.0
1CVGOWT X P5DA,0.0
1GQW3Y6 X P5DA,0.0
4PEUD33 X P5DA,0.0
4N3O1LS X P5DA,0.0
7FP77X6 X P5DA,0.0
V4DTTRZ X P5DA,0.0
29XMQA5 X P5DA,0.0
2UYQKAQ X P5DA,0.0
D80CAUY X P5DA,0.0
L9J6NXA X P5DA,0.0
MMLW2QL X P5DA,0.0
ZNQ7HG8 X P5DA,0.0
3H6K2XP X P5DA,0.0
P1ZUM51 X P5DA,0.0
HGN3BN8 X P5DA,0.0
7JS1INP X P5DA,0.0
DSPUWV6 X P5DA,0.0
P4AS387 X P5DA,0.0
77NIE8O X P5DA,0.0
66ZCBDK X P5DA,0.0
EJEBY3M X P5DA,0.0
391IF40 X P5DA,0.0
IEXP7OC X P5DA,0.0
U07JCNW X P5DA,0.0
E2XQBMW X P5DA,0.0
YMONA99 X P5DA,0.0
ASTNQVL X P5DA,0.0
GW3Y4UA X P5DA,0.0
RCFR2UG X P5DA,0.0
YP9JZND X P5DA,0.0
8AZIQQH X P5DA,0.0
VTU0HN9 X P5DA,0.0
DTQLJ3F X P5DA,0.0
P5YL3QY X P5DA,0.0
NDJ4NTS X P5DA,0.0
OR524PW X P5DA,0.0
U0HFXZM X P5DA,0.0
KUE1DYB X P5DA,0.0
5WORV0N X P5DA,0.0
3N9M7A8 X P5DA,0.0
GWLYPAG X P5DA,0.0
861HRUG X P5DA,0.0
5NFHZM8 X P5DA,0.0
J20CK1F X P5DA,0.0
HTVI9HP X P5DA,0.0
P034QJ8 X P5DA,0.0
NF1V1G7 X P5DA,0.0
XYJRM1Y X P5DA,0.0
75WGZBZ X P5DA,0.02
4M58NM0 X P5DA,0.0
FCL0C2P X P5DA,0.0
OUZIPQQ X P5DA,0.0
UH8BTWP X P5DA,0.0
SIC5BTD X P5DA,0.0
KY0WZ2J X P5DA,0.0
T48E654 X P5DA,0.0
IIBVR93 X P5DA,0.0
4HYL60X X P5DA,0.0
NBWWSHF X P5DA,0.0
1MWVGQG X P5DA,0.0
7TD245T X P5DA,0.0
8XYKBAK X P5DA,0.0
30G69YZ X P5DA,0.0
0XLJPHS X P5DA,0.0
HHQ3TLB X P5DA,0.0
5H8AZFE X P5DA,0.0
PFWPQ7V X P5DA,0.0
F9Q7P4E X P5DA,0.0
FIINIIH X P5DA,0.0
QM7XFDN X P5DA,0.0
3VGUJ7P X P5DA,0.0
F0N1XPM X P5DA,0.0
IGFFF6S X P5DA,0.0
G4TFW65 X P5DA,0.0
E02RTCD X P5DA,0.0
NQ9OHXI X P5DA,0.0
WNO6U7E X P5DA,0.0
OC4LB7M X P5DA,0.0
45WVLID X P5DA,0.0
OH640T7 X P5DA,0.0
BNJDEBJ X P5DA,0.0
EJRPI0I X P5DA,0.0
00NCS4S X P5DA,0.01
M9JBDJ4 X P5DA,0.0
CW1TMP6 X P5DA,0.0
HYCK049 X P5DA,0.0
6FUANPF X P5DA,0.0
7ZFYJIV X P5DA,0.0
XGPN97Y X P5DA,0.0
4DOC9R3 X P5DA,0.0
UA296UN X P5DA,0.0
C8WTSE3 X P5DA,0.0
NWJC5AB X P5DA,0.0
BP7HPXR X P5DA,0.0
F7B4LZS X P5DA,0.0
QC8GBU4 X P5DA,0.0
371JERT X P5DA,0.0
MU0482B X P5DA,0.0
69K7D8Y X P5DA,0.0
GQSAJ1Q X P5DA,0.0
LLPC7PB X P5DA,0.0
YP1DQN0 X P5DA,0.0
TY9OD6N X P5DA,0.0
SU0N50H X P5DA,0.0
OXAN9P4 X P5DA,0.0
7LZJVU6 X P5DA,0.0
49GT6AP X P5DA,0.0
DVM7OF8 X P5DA,0.0
QF5LQA1 X P5DA,0.0
BTTKO1G X P5DA,0.0
KM0Q0O0 X P5DA,0.0
CRI5LG1 X P5DA,0.0
5QVTCUT X P5DA,0.0
RZ9LNS1 X P5DA,0.0
0HQ3S4M X P5DA,0.0
IBPN1FR X P5DA,0.0
5PANO5E X P5DA,0.0
8CRBGLF X P5DA,0.0
SWE2NHA X P5DA,0.21
RMQXDK1 X P5DA,0.0
7BA1IIV X P5DA,0.0
WXY0UO3 X P5DA,0.0
MYDND9A X P5DA,0.0
ND1U2OY X P5DA,0.0
JP25ZC4 X P5DA,0.0
MALX7CA X P5DA,0.0
P8NIWM5 X P5DA,0.0
GCVBS0H X P5DA,0.0
IERN56I X P5DA,0.0
KOQ99IF X P5DA,0.0
M892K4Z X P5DA,0.0
LFMYIVX X P5DA,0.0
2KR7OIR X P5DA,0.0
I6K6NFI X P5DA,0.0
SYIV59R X P5DA,0.0
PICP9DX X P5DA,0.0
6OHTJY4 X P5DA,0.0
3KQ980D X P5DA,0.0
KS2G11C X P5DA,0.0
5TVJ5Y6 X P5DA,0.0
RIZ9RUY X P5DA,0.0
CWMQOOD X P5DA,0.0
0QFUZZH X P5DA,0.0
BBX09T4 X P5DA,0.0
74ASV0P X P5DA,0.0
MEYIXK8 X P5DA,0.0
T5SB89X X P5DA,0.0
WCVZJFA X P5DA,0.0
GGHNXWH X P5DA,0.0
459E0D6 X P5DA,0.0
ZA5F90U X P5DA,0.0
QJQZO9N X P5DA,0.0
L5YJTP5 X P5DA,0.0
KG6NFHD X P5DA,0.0
6KDCE3L X P5DA,0.0
SASVPWX X P5DA,0.0
JZ698XS X P5DA,0.0
KTMMEHW X P5DA,0.0
CST6X7M X P5DA,0.0
C3YAKW8 X P5DA,0.0
28HA18U X P5DA,0.0
ERU08L2 X P5DA,0.0
U20WJQ0 X P5DA,0.0
JJ4P0I0 X P5DA,0.0
R95HXW1 X P5DA,0.0
GRUPI9Y X P5DA,0.0
7SEMGD1 X P5DA,0.0
75HUONF X P5DA,0.02
KEBP644 X P5DA,0.0
530WLQN X P5DA,0.0
2Q9FM2F X P5DA,0.0
4Z10249 X P5DA,0.0
OECYVRA X P5DA,0.0
V5L86QY X P5DA,0.0
97TZ26R X P5DA,0.0
NAHOGFX X P5DA,0.0
UCFL73O X P5DA,0.03
KI50RID X P5DA,0.0
5XAYLUU X P5DA,0.0
YQI65ZW X P5DA,0.0
18R6G59 X P5DA,0.0
Y5HPY1A X P5DA,0.0
H6CIWG0 X P5DA,0.0
AMT0C7T X P5DA,0.0
0WE3YTK X P5DA,0.0
U9F3B9I X P5DA,0.0
I3UNV4I X P5DA,0.0
DLVO0VS X P5DA,0.0
8X7D9B7 X P5DA,0.0
GSELQX8 X P5DA,0.0
FCO9HO6 X P5DA,0.0
MGM5699 X P5DA,0.0
Q27PCUB X P5DA,0.0
FFXKZKI X P5DA,0.0
HN86XTO X P5DA,0.0
GQOBKGM X P5DA,0.0
85XQ78O X P5DA,0.0
ANECVOO X P5DA,0.0
E5HLNYW X P5DA,0.0
4E04E27 X P5DA,0.0
DYXQJ3C X P5DA,0.0
07WIRAX X P5DA,0.0
CC4X7S1 X P5DA,0.0
H0ULZKA X P5DA,0.0
BMT3RG9 X P5DA,0.0
5CZKRK1 X P5DA,0.0
6GAE1LM X P5DA,0.0
50DJPQS X P5DA,0.0
MBRVA3C X P5DA,0.0
NI8B0Z5 X P5DA,0.0
56T2JAA X P5DA,0.0
0HQ6NT8 X P5DA,0.0
W6H1T0F X P5DA,0.0
YQZ5FDO X P5DA,0.0
OO6HGHH X P5DA,0.0
DJHKIFP X P5DA,0.01
B39B4XD X P5DA,0.0
93TC7MS X P5DA,0.0
0OTOEOD X P5DA,0.0
1PRQR7H X P5DA,0.0
UTYXDRH X P5DA,0.0
WLJ1WLI X P5DA,0.0
KBKDF2G X P5DA,0.0
1QFCQ5V X P5DA,0.0
262S5MH X P5DA,0.0
20CWAYR X P5DA,0.0
4TYVPOG X P5DA,0.0
J5W2UWS X P5DA,0.0
HKYYXWJ X P5DA,0.0
R1YI5SC X P5DA,0.0
WWY68L8 X P5DA,0.0
30OOOPI X P5DA,0.0
B1QSF2G X P5DA,0.0
NNAFEIO X P5DA,0.0
R2KWLRI X P5DA,0.0
2TCQDCU X P5DA,0.0
D24WFH5 X P5DA,0.0
NQ4FMJ2 X P5DA,0.0
K2GWCMS X P5DA,0.0
PYA6HG6 X P5DA,0.0
J772CKG X P5DA,0.0
8830ZL1 X P5DA,0.0
OM6KD3I X P5DA,0.0
O2XYWFA X P5DA,0.0
1HSLHJW X P5DA,0.0
9TT62OI X P5DA,0.0
NFZH17I X P5DA,0.0
MSJU115 X P5DA,0.0
JB9P0FQ X P5DA,0.0
QOD907Z X P5DA,0.0
F5WAJEF X P5DA,0.0
WF558RH X P5DA,0.0
8SFYVZZ X P5DA,0.0
ESYP2BS X P5DA,0.0
7TD1SBA X P5DA,0.0
T3CLNNJ X P5DA,0.0
XFDLDCF X P5DA,0.0
GCYRVHD X P5DA,0.0
8GDJ4YU X P5DA,0.0
DV52TWA X P5DA,0.0
YGXWSR3 X P5DA,0.0
TIGUD38 X P5DA,0.0
HI9VVB9 X P5DA,0.0
WCLUPTF X P5DA,0.0
IBRGRC7 X P5DA,0.0
A0CNUFY X P5DA,0.0
K156QXR X P5DA,0.0
YWZLYEJ X P5DA,0.0
0FB9WEZ X P5DA,0.0
IM2ZRVH X P5DA,0.0
12ACDPZ X P5DA,0.0
V8RQJS3 X P5DA,0.0
L8RT46B X P5DA,0.0
6PC04AR X P5DA,0.0
VVI36U9 X P5DA,0.0
5CDYFG5 X P5DA,0.0
5KZ43EA X P5DA,0.0
GHTO3T4 X P5DA,0.0
NF4CJ5F X P5DA,0.0
7YG9OND X P5DA,0.0
5R9NGEK X P5DA,0.0
MQLHHXU X P5DA,0.0
XLYNCFO X P5DA,0.0
T4REN3D X P5DA,0.0
9PFDR52 X P5DA,0.0
LWB2SQ6 X P5DA,0.0
Y438T0Q X P5DA,0.0
OXQUEXC X P5DA,0.0
7I56CCK X P5DA,0.0
Y31MN7U X P5DA,0.0
HFVI2XE X P5DA,0.0
NNQCP7B X P5DA,0.0
AKITU5Z X P5DA,0.0
0G85I6G X P5DA,0.0
8IHRD4J X P5DA,0.0
2HTEK1N X P5DA,0.0
QYV2KSW X P5DA,0.0
BLFNBAP X P5DA,0.05
5UTQ02V X P5DA,0.0
ZHR5XQO X P5DA,0.0
6RZ4EP8 X P5DA,0.0
P5HSKBK X P5DA,0.0
LS8RN85 X P5DA,0.0
KQTPVV7 X P5DA,0.0
P8RRWMO X P5DA,0.0
FQX3BUT X P5DA,0.0
EUBZR57 X P5DA,0.0
XEGQOGU X P5DA,0.0
N6RDTOF X P5DA,0.0
2KPCD99 X P5DA,0.0
MP8UZOZ X P5DA,0.0
EUFQRGK X P5DA,0.0
4A85ZHP X P5DA,0.0
I0E0T15 X P5DA,0.01
FESUXNX X P5DA,0.0
3138DYJ X P5DA,0.0
MB5DM5Q X P5DA,0.0
E7SQRVT X P5DA,0.0
AD5BUV0 X P5DA,0.0
DOW8JFC X P5DA,0.0
DC8JWBU X P5DA,0.0
LPHX4AP X P5DA,0.0
U1VSZ9W X P5DA,0.0
PD67MTP X P5DA,0.0
67LP0VM X P5DA,0.0
RE1SPXJ X P5DA,0.0
OEHB0VO X P5DA,0.0
DM0OG2U X P5DA,0.0
TG1HA0V X P5DA,0.0
1LWO5W1 X P5DA,0.0
XJRSQH5 X P5DA,0.0
C4GBWWW X P5DA,0.0
9VDWYHK X P5DA,0.003333333333333333
67VIEUR X P5DA,0.0
QQ333OH X P5DA,0.0
CBN1FD6 X P5DA,0.0
72QURU5 X P5DA,0.0
SD3TPKE X P5DA,0.0
ANBUVWW X P5DA,0.01
397ASHG X P5DA,0.01
Z5HBGLB X P5DA,0.0
PU1NA40 X P5DA,0.0
YRZFWE9 X P5DA,0.0
ZMLBGMN X P5DA,0.0
OKJWOKE X P5DA,0.0
578024T X P5DA,0.0
0NNEXM8 X P5DA,0.0
NYPNJYB X P5DA,0.0
O60K8LH X P5DA,0.0
QQFPDVZ X P5DA,0.0
847XPP2 X P5DA,0.0
R23KULY X P5DA,0.0
SG8NIPD X P5DA,0.0
UU1CFF8 X P5DA,0.0
WB5DYXD X P5DA,0.0
VKR5P1B X P5DA,0.0
Y9VNTAE X P5DA,0.0
AAQU9NX X P5DA,0.0
1XSLG2L X P5DA,0.0
GS3V1XQ X P5DA,0.0
P5U7FL5 X P5DA,0.0
XT782MK X P5DA,0.0
J8HCF2M X P5DA,0.0
MU08HPB X P5DA,0.0
02E1P76 X P5DA,0.0
JPVFSKW X P5DA,0.0
CHPXFTH X P5DA,0.0
ZQZMEKC X P5DA,0.0
MLDOSUQ X P5DA,0.0
PXGMJ69 X P5DA,0.0
WHJC795 X P5DA,0.01
SNUCMV8 X P5DA,0.0
AZW12ND X P5DA,0.01
MQNSKNM X P5DA,0.0
5TF0PSW X P5DA,0.0
6O8WLMB X P5DA,0.0
VH9RWF8 X P5DA,0.0
6Q0RKMN X P5DA,0.0
QXWKU2N X P5DA,0.0
O89RM1O X P5DA,0.0
